Picture Number:  155	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.68 dB,	PSNR-U: 46.46 dB,	PSNR-V: 48.03 dB,	MSE-Y: 5.56,	MSE-U: 1.47,	MSE-V: 1.02,	SSIM-Y: 0.98828,	SSIM-U: 0.98966,	SSIM-V: 0.99079 ]	     34 bytes
Picture Number:  156	Temporal Layer Index:    3	 QP:   30	 Average QP:   30  [ PSNR-Y: 40.96 dB,	PSNR-U: 46.70 dB,	PSNR-V: 48.16 dB,	MSE-Y: 5.21,	MSE-U: 1.39,	MSE-V: 0.99,	SSIM-Y: 0.98854,	SSIM-U: 0.99006,	SSIM-V: 0.99098 ]	      5 bytes
Picture Number:  157	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.36 dB,	PSNR-U: 46.75 dB,	PSNR-V: 48.29 dB,	MSE-Y: 5.99,	MSE-U: 1.37,	MSE-V: 0.96,	SSIM-Y: 0.98789,	SSIM-U: 0.99026,	SSIM-V: 0.99116 ]	     73 bytes
Picture Number:  158	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 41.32 dB,	PSNR-U: 47.07 dB,	PSNR-V: 48.44 dB,	MSE-Y: 4.80,	MSE-U: 1.28,	MSE-V: 0.93,	SSIM-Y: 0.98909,	SSIM-U: 0.99078,	SSIM-V: 0.99142 ]	      5 bytes
Picture Number:  159	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.96 dB,	PSNR-U: 47.30 dB,	PSNR-V: 48.61 dB,	MSE-Y: 4.15,	MSE-U: 1.21,	MSE-V: 0.90,	SSIM-Y: 0.98988,	SSIM-U: 0.99107,	SSIM-V: 0.99174 ]	     26 bytes
Picture Number:  160	Temporal Layer Index:    0	 QP:   25	 Average QP:   25  [ PSNR-Y: 43.36 dB,	PSNR-U: 47.43 dB,	PSNR-V: 48.56 dB,	MSE-Y: 3.00,	MSE-U: 1.18,	MSE-V: 0.90,	SSIM-Y: 0.99112,	SSIM-U: 0.99109,	SSIM-V: 0.99164 ]	      5 bytes
Picture Number:  161	Temporal Layer Index:    0	 QP:    5	 Average QP:    5  [ PSNR-Y: 44.83 dB,	PSNR-U: 49.57 dB,	PSNR-V: 49.81 dB,	MSE-Y: 2.14,	MSE-U: 0.72,	MSE-V: 0.68,	SSIM-Y: 0.99331,	SSIM-U: 0.99364,	SSIM-V: 0.99355 ]	   5864 bytes
Picture Number:  162	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 45.73 dB,	PSNR-U: 48.87 dB,	PSNR-V: 49.50 dB,	MSE-Y: 1.74,	MSE-U: 0.84,	MSE-V: 0.73,	SSIM-Y: 0.99381,	SSIM-U: 0.99305,	SSIM-V: 0.99313 ]	   1233 bytes
Picture Number:  163	Temporal Layer Index:    4	 QP:   31	 Average QP:   31  [ PSNR-Y: 45.99 dB,	PSNR-U: 48.54 dB,	PSNR-V: 49.32 dB,	MSE-Y: 1.64,	MSE-U: 0.91,	MSE-V: 0.76,	SSIM-Y: 0.99382,	SSIM-U: 0.99306,	SSIM-V: 0.99288 ]	      5 bytes
Picture Number:  164	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 45.38 dB,	PSNR-U: 48.07 dB,	PSNR-V: 49.08 dB,	MSE-Y: 1.88,	MSE-U: 1.02,	MSE-V: 0.80,	SSIM-Y: 0.99372,	SSIM-U: 0.99294,	SSIM-V: 0.99256 ]	     23 bytes
Picture Number:  165	Temporal Layer Index:    3	 QP:   26	 Average QP:   26  [ PSNR-Y: 45.40 dB,	PSNR-U: 47.89 dB,	PSNR-V: 48.78 dB,	MSE-Y: 1.88,	MSE-U: 1.06,	MSE-V: 0.86,	SSIM-Y: 0.99361,	SSIM-U: 0.99300,	SSIM-V: 0.99216 ]	      5 bytes
Picture Number:  166	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 45.81 dB,	PSNR-U: 48.08 dB,	PSNR-V: 49.10 dB,	MSE-Y: 1.71,	MSE-U: 1.01,	MSE-V: 0.80,	SSIM-Y: 0.99386,	SSIM-U: 0.99307,	SSIM-V: 0.99261 ]	     44 bytes
Picture Number:  167	Temporal Layer Index:    4	 QP:   31	 Average QP:   31  [ PSNR-Y: 45.82 dB,	PSNR-U: 48.14 dB,	PSNR-V: 49.40 dB,	MSE-Y: 1.70,	MSE-U: 1.00,	MSE-V: 0.75,	SSIM-Y: 0.99377,	SSIM-U: 0.99296,	SSIM-V: 0.99315 ]	      5 bytes
Picture Number:  168	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 45.78 dB,	PSNR-U: 48.33 dB,	PSNR-V: 49.36 dB,	MSE-Y: 1.72,	MSE-U: 0.95,	MSE-V: 0.75,	SSIM-Y: 0.99378,	SSIM-U: 0.99289,	SSIM-V: 0.99301 ]	     23 bytes
Picture Number:  169	Temporal Layer Index:    2	 QP:   17	 Average QP:   17  [ PSNR-Y: 45.74 dB,	PSNR-U: 48.55 dB,	PSNR-V: 49.38 dB,	MSE-Y: 1.73,	MSE-U: 0.91,	MSE-V: 0.75,	SSIM-Y: 0.99372,	SSIM-U: 0.99319,	SSIM-V: 0.99299 ]	      5 bytes
Picture Number:  170	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 45.28 dB,	PSNR-U: 48.35 dB,	PSNR-V: 49.25 dB,	MSE-Y: 1.93,	MSE-U: 0.95,	MSE-V: 0.77,	SSIM-Y: 0.99348,	SSIM-U: 0.99306,	SSIM-V: 0.99279 ]	     83 bytes
Picture Number:  171	Temporal Layer Index:    4	 QP:   31	 Average QP:   31  [ PSNR-Y: 44.88 dB,	PSNR-U: 48.31 dB,	PSNR-V: 49.32 dB,	MSE-Y: 2.12,	MSE-U: 0.96,	MSE-V: 0.76,	SSIM-Y: 0.99325,	SSIM-U: 0.99298,	SSIM-V: 0.99292 ]	      5 bytes
Picture Number:  172	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.37 dB,	PSNR-U: 48.22 dB,	PSNR-V: 49.33 dB,	MSE-Y: 2.38,	MSE-U: 0.98,	MSE-V: 0.76,	SSIM-Y: 0.99297,	SSIM-U: 0.99287,	SSIM-V: 0.99296 ]	     23 bytes
Picture Number:  173	Temporal Layer Index:    3	 QP:   26	 Average QP:   26  [ PSNR-Y: 44.20 dB,	PSNR-U: 48.04 dB,	PSNR-V: 49.36 dB,	MSE-Y: 2.47,	MSE-U: 1.02,	MSE-V: 0.75,	SSIM-Y: 0.99286,	SSIM-U: 0.99294,	SSIM-V: 0.99299 ]	      5 bytes
Picture Number:  174	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.48 dB,	PSNR-U: 48.11 dB,	PSNR-V: 49.32 dB,	MSE-Y: 2.32,	MSE-U: 1.00,	MSE-V: 0.76,	SSIM-Y: 0.99309,	SSIM-U: 0.99297,	SSIM-V: 0.99295 ]	     50 bytes
Picture Number:  175	Temporal Layer Index:    4	 QP:   31	 Average QP:   31  [ PSNR-Y: 44.44 dB,	PSNR-U: 48.14 dB,	PSNR-V: 49.22 dB,	MSE-Y: 2.34,	MSE-U: 1.00,	MSE-V: 0.78,	SSIM-Y: 0.99313,	SSIM-U: 0.99289,	SSIM-V: 0.99277 ]	      5 bytes
Picture Number:  176	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.42 dB,	PSNR-U: 48.14 dB,	PSNR-V: 49.19 dB,	MSE-Y: 2.35,	MSE-U: 1.00,	MSE-V: 0.78,	SSIM-Y: 0.99321,	SSIM-U: 0.99261,	SSIM-V: 0.99277 ]	     23 bytes
Picture Number:  177	Temporal Layer Index:    1	 QP:   17	 Average QP:   17  [ PSNR-Y: 45.22 dB,	PSNR-U: 48.51 dB,	PSNR-V: 49.16 dB,	MSE-Y: 1.96,	MSE-U: 0.92,	MSE-V: 0.79,	SSIM-Y: 0.99343,	SSIM-U: 0.99273,	SSIM-V: 0.99263 ]	      5 bytes
Picture Number:  178	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.71 dB,	PSNR-U: 48.45 dB,	PSNR-V: 49.10 dB,	MSE-Y: 2.77,	MSE-U: 0.93,	MSE-V: 0.80,	SSIM-Y: 0.99277,	SSIM-U: 0.99275,	SSIM-V: 0.99262 ]	    192 bytes
Picture Number:  179	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 43.16 dB,	PSNR-U: 48.16 dB,	PSNR-V: 48.88 dB,	MSE-Y: 3.14,	MSE-U: 0.99,	MSE-V: 0.84,	SSIM-Y: 0.99252,	SSIM-U: 0.99273,	SSIM-V: 0.99234 ]	      5 bytes
Picture Number:  180	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.97 dB,	PSNR-U: 47.95 dB,	PSNR-V: 48.81 dB,	MSE-Y: 3.29,	MSE-U: 1.04,	MSE-V: 0.86,	SSIM-Y: 0.99222,	SSIM-U: 0.99292,	SSIM-V: 0.99234 ]	     26 bytes
Picture Number:  181	Temporal Layer Index:    3	 QP:   29	 Average QP:   29  [ PSNR-Y: 43.20 dB,	PSNR-U: 47.99 dB,	PSNR-V: 48.83 dB,	MSE-Y: 3.11,	MSE-U: 1.03,	MSE-V: 0.85,	SSIM-Y: 0.99233,	SSIM-U: 0.99287,	SSIM-V: 0.99239 ]	      5 bytes
Picture Number:  182	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.68 dB,	PSNR-U: 48.04 dB,	PSNR-V: 49.05 dB,	MSE-Y: 2.79,	MSE-U: 1.02,	MSE-V: 0.81,	SSIM-Y: 0.99260,	SSIM-U: 0.99295,	SSIM-V: 0.99275 ]	     46 bytes
Picture Number:  183	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 44.13 dB,	PSNR-U: 48.20 dB,	PSNR-V: 49.16 dB,	MSE-Y: 2.51,	MSE-U: 0.98,	MSE-V: 0.79,	SSIM-Y: 0.99280,	SSIM-U: 0.99294,	SSIM-V: 0.99289 ]	      5 bytes
Picture Number:  184	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.50 dB,	PSNR-U: 48.59 dB,	PSNR-V: 49.30 dB,	MSE-Y: 2.31,	MSE-U: 0.90,	MSE-V: 0.76,	SSIM-Y: 0.99299,	SSIM-U: 0.99318,	SSIM-V: 0.99300 ]	     22 bytes
Picture Number:  185	Temporal Layer Index:    2	 QP:   23	 Average QP:   23  [ PSNR-Y: 44.95 dB,	PSNR-U: 48.74 dB,	PSNR-V: 49.43 dB,	MSE-Y: 2.08,	MSE-U: 0.87,	MSE-V: 0.74,	SSIM-Y: 0.99310,	SSIM-U: 0.99296,	SSIM-V: 0.99319 ]	      5 bytes
Picture Number:  186	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.22 dB,	PSNR-U: 48.72 dB,	PSNR-V: 49.38 dB,	MSE-Y: 2.46,	MSE-U: 0.87,	MSE-V: 0.75,	SSIM-Y: 0.99273,	SSIM-U: 0.99292,	SSIM-V: 0.99307 ]	    107 bytes
Picture Number:  187	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 43.54 dB,	PSNR-U: 48.80 dB,	PSNR-V: 48.91 dB,	MSE-Y: 2.88,	MSE-U: 0.86,	MSE-V: 0.84,	SSIM-Y: 0.99252,	SSIM-U: 0.99315,	SSIM-V: 0.99226 ]	      5 bytes
Picture Number:  188	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.94 dB,	PSNR-U: 48.81 dB,	PSNR-V: 48.26 dB,	MSE-Y: 3.30,	MSE-U: 0.86,	MSE-V: 0.97,	SSIM-Y: 0.99201,	SSIM-U: 0.99299,	SSIM-V: 0.99105 ]	     37 bytes
Picture Number:  189	Temporal Layer Index:    3	 QP:   29	 Average QP:   29  [ PSNR-Y: 44.52 dB,	PSNR-U: 48.89 dB,	PSNR-V: 48.60 dB,	MSE-Y: 2.30,	MSE-U: 0.84,	MSE-V: 0.90,	SSIM-Y: 0.99309,	SSIM-U: 0.99312,	SSIM-V: 0.99169 ]	      5 bytes
Picture Number:  190	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.72 dB,	PSNR-U: 48.76 dB,	PSNR-V: 49.04 dB,	MSE-Y: 2.19,	MSE-U: 0.86,	MSE-V: 0.81,	SSIM-Y: 0.99322,	SSIM-U: 0.99311,	SSIM-V: 0.99252 ]	     44 bytes
Picture Number:  191	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 45.80 dB,	PSNR-U: 48.69 dB,	PSNR-V: 49.30 dB,	MSE-Y: 1.71,	MSE-U: 0.88,	MSE-V: 0.76,	SSIM-Y: 0.99359,	SSIM-U: 0.99306,	SSIM-V: 0.99300 ]	      5 bytes
Picture Number:  192	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 46.73 dB,	PSNR-U: 48.68 dB,	PSNR-V: 49.38 dB,	MSE-Y: 1.38,	MSE-U: 0.88,	MSE-V: 0.75,	SSIM-Y: 0.99398,	SSIM-U: 0.99288,	SSIM-V: 0.99314 ]	     22 bytes
Picture Number:  193	Temporal Layer Index:    0	 QP:    9	 Average QP:    9  [ PSNR-Y: 47.00 dB,	PSNR-U: 48.88 dB,	PSNR-V: 49.38 dB,	MSE-Y: 1.30,	MSE-U: 0.84,	MSE-V: 0.75,	SSIM-Y: 0.99408,	SSIM-U: 0.99318,	SSIM-V: 0.99309 ]	      5 bytes
Picture Number:  194	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 46.75 dB,	PSNR-U: 48.70 dB,	PSNR-V: 49.36 dB,	MSE-Y: 1.37,	MSE-U: 0.88,	MSE-V: 0.75,	SSIM-Y: 0.99401,	SSIM-U: 0.99299,	SSIM-V: 0.99310 ]	   1791 bytes
Picture Number:  195	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 45.56 dB,	PSNR-U: 48.67 dB,	PSNR-V: 49.28 dB,	MSE-Y: 1.81,	MSE-U: 0.88,	MSE-V: 0.77,	SSIM-Y: 0.99352,	SSIM-U: 0.99314,	SSIM-V: 0.99299 ]	      5 bytes
Picture Number:  196	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 45.31 dB,	PSNR-U: 48.21 dB,	PSNR-V: 49.13 dB,	MSE-Y: 1.92,	MSE-U: 0.98,	MSE-V: 0.80,	SSIM-Y: 0.99345,	SSIM-U: 0.99291,	SSIM-V: 0.99279 ]	     22 bytes
Picture Number:  197	Temporal Layer Index:    3	 QP:   29	 Average QP:   29  [ PSNR-Y: 44.63 dB,	PSNR-U: 47.90 dB,	PSNR-V: 49.10 dB,	MSE-Y: 2.24,	MSE-U: 1.06,	MSE-V: 0.80,	SSIM-Y: 0.99310,	SSIM-U: 0.99281,	SSIM-V: 0.99284 ]	      5 bytes
Picture Number:  198	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.46 dB,	PSNR-U: 48.12 dB,	PSNR-V: 49.06 dB,	MSE-Y: 2.33,	MSE-U: 1.00,	MSE-V: 0.81,	SSIM-Y: 0.99295,	SSIM-U: 0.99279,	SSIM-V: 0.99270 ]	     45 bytes
Picture Number:  199	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 44.33 dB,	PSNR-U: 48.31 dB,	PSNR-V: 49.09 dB,	MSE-Y: 2.40,	MSE-U: 0.96,	MSE-V: 0.80,	SSIM-Y: 0.99285,	SSIM-U: 0.99291,	SSIM-V: 0.99273 ]	      5 bytes
Picture Number:  200	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.32 dB,	PSNR-U: 48.38 dB,	PSNR-V: 49.02 dB,	MSE-Y: 2.41,	MSE-U: 0.94,	MSE-V: 0.82,	SSIM-Y: 0.99282,	SSIM-U: 0.99285,	SSIM-V: 0.99271 ]	     22 bytes
Picture Number:  201	Temporal Layer Index:    2	 QP:   23	 Average QP:   23  [ PSNR-Y: 44.30 dB,	PSNR-U: 48.46 dB,	PSNR-V: 49.02 dB,	MSE-Y: 2.42,	MSE-U: 0.93,	MSE-V: 0.81,	SSIM-Y: 0.99266,	SSIM-U: 0.99287,	SSIM-V: 0.99262 ]	      5 bytes
Picture Number:  202	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.81 dB,	PSNR-U: 48.36 dB,	PSNR-V: 48.91 dB,	MSE-Y: 2.70,	MSE-U: 0.95,	MSE-V: 0.84,	SSIM-Y: 0.99237,	SSIM-U: 0.99261,	SSIM-V: 0.99251 ]	     82 bytes
Picture Number:  203	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 43.24 dB,	PSNR-U: 48.35 dB,	PSNR-V: 48.88 dB,	MSE-Y: 3.08,	MSE-U: 0.95,	MSE-V: 0.84,	SSIM-Y: 0.99204,	SSIM-U: 0.99269,	SSIM-V: 0.99251 ]	      5 bytes
Picture Number:  204	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.67 dB,	PSNR-U: 48.13 dB,	PSNR-V: 48.76 dB,	MSE-Y: 3.51,	MSE-U: 1.00,	MSE-V: 0.87,	SSIM-Y: 0.99162,	SSIM-U: 0.99251,	SSIM-V: 0.99234 ]	     22 bytes
Picture Number:  205	Temporal Layer Index:    3	 QP:   31	 Average QP:   31  [ PSNR-Y: 42.10 dB,	PSNR-U: 48.01 dB,	PSNR-V: 48.74 dB,	MSE-Y: 4.01,	MSE-U: 1.03,	MSE-V: 0.87,	SSIM-Y: 0.99110,	SSIM-U: 0.99265,	SSIM-V: 0.99228 ]	      5 bytes
Picture Number:  206	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.64 dB,	PSNR-U: 47.98 dB,	PSNR-V: 48.83 dB,	MSE-Y: 4.45,	MSE-U: 1.03,	MSE-V: 0.85,	SSIM-Y: 0.99044,	SSIM-U: 0.99283,	SSIM-V: 0.99252 ]	     89 bytes
Picture Number:  207	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 41.26 dB,	PSNR-U: 47.75 dB,	PSNR-V: 48.68 dB,	MSE-Y: 4.86,	MSE-U: 1.09,	MSE-V: 0.88,	SSIM-Y: 0.98971,	SSIM-U: 0.99262,	SSIM-V: 0.99237 ]	      5 bytes
Picture Number:  208	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.18 dB,	PSNR-U: 47.38 dB,	PSNR-V: 48.55 dB,	MSE-Y: 4.95,	MSE-U: 1.19,	MSE-V: 0.91,	SSIM-Y: 0.98960,	SSIM-U: 0.99245,	SSIM-V: 0.99217 ]	     28 bytes
Picture Number:  209	Temporal Layer Index:    1	 QP:   27	 Average QP:   27  [ PSNR-Y: 42.51 dB,	PSNR-U: 46.98 dB,	PSNR-V: 48.19 dB,	MSE-Y: 3.65,	MSE-U: 1.30,	MSE-V: 0.99,	SSIM-Y: 0.99074,	SSIM-U: 0.99213,	SSIM-V: 0.99177 ]	      5 bytes
Picture Number:  210	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.12 dB,	PSNR-U: 46.62 dB,	PSNR-V: 47.92 dB,	MSE-Y: 5.03,	MSE-U: 1.41,	MSE-V: 1.05,	SSIM-Y: 0.98921,	SSIM-U: 0.99193,	SSIM-V: 0.99112 ]	    709 bytes
Picture Number:  211	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 40.18 dB,	PSNR-U: 46.09 dB,	PSNR-V: 47.51 dB,	MSE-Y: 6.24,	MSE-U: 1.60,	MSE-V: 1.15,	SSIM-Y: 0.98770,	SSIM-U: 0.99164,	SSIM-V: 0.99052 ]	      5 bytes
Picture Number:  212	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 39.67 dB,	PSNR-U: 45.96 dB,	PSNR-V: 47.53 dB,	MSE-Y: 7.01,	MSE-U: 1.65,	MSE-V: 1.15,	SSIM-Y: 0.98715,	SSIM-U: 0.99123,	SSIM-V: 0.99061 ]	     32 bytes
Picture Number:  213	Temporal Layer Index:    3	 QP:   31	 Average QP:   31  [ PSNR-Y: 40.07 dB,	PSNR-U: 46.06 dB,	PSNR-V: 47.29 dB,	MSE-Y: 6.39,	MSE-U: 1.61,	MSE-V: 1.21,	SSIM-Y: 0.98724,	SSIM-U: 0.99109,	SSIM-V: 0.99019 ]	      5 bytes
Picture Number:  214	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 39.74 dB,	PSNR-U: 46.16 dB,	PSNR-V: 47.34 dB,	MSE-Y: 6.90,	MSE-U: 1.57,	MSE-V: 1.20,	SSIM-Y: 0.98683,	SSIM-U: 0.99090,	SSIM-V: 0.99018 ]	     80 bytes
Picture Number:  215	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 39.99 dB,	PSNR-U: 46.23 dB,	PSNR-V: 47.30 dB,	MSE-Y: 6.52,	MSE-U: 1.55,	MSE-V: 1.21,	SSIM-Y: 0.98728,	SSIM-U: 0.99077,	SSIM-V: 0.99014 ]	      5 bytes
Picture Number:  216	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.21 dB,	PSNR-U: 46.19 dB,	PSNR-V: 47.13 dB,	MSE-Y: 4.92,	MSE-U: 1.56,	MSE-V: 1.26,	SSIM-Y: 0.98913,	SSIM-U: 0.99060,	SSIM-V: 0.98976 ]	     23 bytes
Picture Number:  217	Temporal Layer Index:    2	 QP:   25	 Average QP:   25  [ PSNR-Y: 42.92 dB,	PSNR-U: 46.39 dB,	PSNR-V: 47.08 dB,	MSE-Y: 3.32,	MSE-U: 1.49,	MSE-V: 1.27,	SSIM-Y: 0.99073,	SSIM-U: 0.99066,	SSIM-V: 0.98960 ]	      5 bytes
Picture Number:  218	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.84 dB,	PSNR-U: 46.78 dB,	PSNR-V: 47.12 dB,	MSE-Y: 4.25,	MSE-U: 1.36,	MSE-V: 1.26,	SSIM-Y: 0.98981,	SSIM-U: 0.99069,	SSIM-V: 0.98951 ]	    178 bytes
Picture Number:  219	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 40.96 dB,	PSNR-U: 46.95 dB,	PSNR-V: 47.19 dB,	MSE-Y: 5.21,	MSE-U: 1.31,	MSE-V: 1.24,	SSIM-Y: 0.98859,	SSIM-U: 0.99096,	SSIM-V: 0.98968 ]	      5 bytes
Picture Number:  220	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.55 dB,	PSNR-U: 47.00 dB,	PSNR-V: 47.36 dB,	MSE-Y: 5.73,	MSE-U: 1.30,	MSE-V: 1.19,	SSIM-Y: 0.98764,	SSIM-U: 0.99076,	SSIM-V: 0.99003 ]	     26 bytes
Picture Number:  221	Temporal Layer Index:    3	 QP:   30	 Average QP:   30  [ PSNR-Y: 41.16 dB,	PSNR-U: 47.08 dB,	PSNR-V: 47.48 dB,	MSE-Y: 4.97,	MSE-U: 1.27,	MSE-V: 1.16,	SSIM-Y: 0.98852,	SSIM-U: 0.99064,	SSIM-V: 0.99029 ]	      5 bytes
Picture Number:  222	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.09 dB,	PSNR-U: 47.26 dB,	PSNR-V: 47.49 dB,	MSE-Y: 5.06,	MSE-U: 1.22,	MSE-V: 1.16,	SSIM-Y: 0.98882,	SSIM-U: 0.99103,	SSIM-V: 0.99029 ]	     56 bytes
Picture Number:  223	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 41.85 dB,	PSNR-U: 47.44 dB,	PSNR-V: 47.58 dB,	MSE-Y: 4.25,	MSE-U: 1.17,	MSE-V: 1.14,	SSIM-Y: 0.99014,	SSIM-U: 0.99100,	SSIM-V: 0.99055 ]	      5 bytes
Picture Number:  224	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.25 dB,	PSNR-U: 47.35 dB,	PSNR-V: 47.43 dB,	MSE-Y: 3.87,	MSE-U: 1.20,	MSE-V: 1.17,	SSIM-Y: 0.99055,	SSIM-U: 0.99102,	SSIM-V: 0.99020 ]	     24 bytes
Picture Number:  225	Temporal Layer Index:    0	 QP:   15	 Average QP:   15  [ PSNR-Y: 44.61 dB,	PSNR-U: 47.43 dB,	PSNR-V: 47.65 dB,	MSE-Y: 2.25,	MSE-U: 1.18,	MSE-V: 1.12,	SSIM-Y: 0.99231,	SSIM-U: 0.99075,	SSIM-V: 0.99065 ]	      5 bytes
Picture Number:  226	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.59 dB,	PSNR-U: 47.42 dB,	PSNR-V: 47.61 dB,	MSE-Y: 2.85,	MSE-U: 1.18,	MSE-V: 1.13,	SSIM-Y: 0.99178,	SSIM-U: 0.99122,	SSIM-V: 0.99064 ]	   1746 bytes
Picture Number:  227	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 42.56 dB,	PSNR-U: 47.21 dB,	PSNR-V: 47.68 dB,	MSE-Y: 3.60,	MSE-U: 1.24,	MSE-V: 1.11,	SSIM-Y: 0.99100,	SSIM-U: 0.99109,	SSIM-V: 0.99071 ]	      5 bytes
Picture Number:  228	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.91 dB,	PSNR-U: 47.13 dB,	PSNR-V: 47.69 dB,	MSE-Y: 4.19,	MSE-U: 1.26,	MSE-V: 1.11,	SSIM-Y: 0.99053,	SSIM-U: 0.99111,	SSIM-V: 0.99078 ]	     23 bytes
Picture Number:  229	Temporal Layer Index:    3	 QP:   29	 Average QP:   29  [ PSNR-Y: 41.97 dB,	PSNR-U: 47.15 dB,	PSNR-V: 47.67 dB,	MSE-Y: 4.13,	MSE-U: 1.25,	MSE-V: 1.11,	SSIM-Y: 0.99066,	SSIM-U: 0.99108,	SSIM-V: 0.99073 ]	      5 bytes
Picture Number:  230	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.84 dB,	PSNR-U: 46.76 dB,	PSNR-V: 47.53 dB,	MSE-Y: 4.26,	MSE-U: 1.37,	MSE-V: 1.15,	SSIM-Y: 0.99074,	SSIM-U: 0.99090,	SSIM-V: 0.99050 ]	     50 bytes
Picture Number:  231	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 41.96 dB,	PSNR-U: 46.06 dB,	PSNR-V: 47.41 dB,	MSE-Y: 4.14,	MSE-U: 1.61,	MSE-V: 1.18,	SSIM-Y: 0.99071,	SSIM-U: 0.99084,	SSIM-V: 0.99032 ]	      5 bytes
Picture Number:  232	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.56 dB,	PSNR-U: 46.88 dB,	PSNR-V: 47.59 dB,	MSE-Y: 3.61,	MSE-U: 1.33,	MSE-V: 1.13,	SSIM-Y: 0.99137,	SSIM-U: 0.99086,	SSIM-V: 0.99061 ]	     23 bytes
